,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
126409,-418.2078,142.23296,59.559364,45.60696,18.58092,8.050231,2.067285,-4.092975,-3.9181411,-10.393048,-13.378531,-15.551759,-21.094954,-19.03144,-13.250327,-11.949012,-11.146216,-10.0866165,-5.961092,-3.6089091
126410,-219.71858,145.8001,5.2815576,46.069878,5.8921967,9.138336,4.4517283,-2.2537549,7.632343,-10.839679,-9.485607,-3.618779,-9.2342825,-12.06417,-9.987375,-6.047585,-7.418767,-7.9356127,-2.7585576,-2.6202693
126411,-297.1362,156.53223,28.729382,40.198326,23.134472,12.834616,11.2118435,9.153053,5.2561674,-6.745225,-8.239336,-2.9976158,-7.5193424,-8.3353,-6.4899974,-4.4488697,-5.055443,-6.513298,-5.407678,-3.0058408
126412,-258.65518,158.46849,17.175545,68.92698,7.9079337,7.0127363,11.66523,2.098847,14.9401045,-9.989775,-9.099764,2.4977527,-5.386382,-9.707856,-9.05439,-3.0685258,-5.2549386,-6.9446025,3.3859646,6.078056
126413,-352.22736,138.18013,47.31165,32.88947,12.650645,9.32423,4.2244997,-0.28047207,-1.6205919,-1.4900407,-2.3319795,-5.2042036,-4.5292053,-4.744542,-3.1483188,1.3180833,2.2019362,-0.032588996,2.3465843,1.3835018
126414,-338.71848,152.55046,-19.643866,15.860985,8.9860115,-0.334234,-3.2793577,-1.910872,-1.0011569,-2.6674805,-12.196407,-9.309695,-10.077066,-12.748532,-7.852516,-5.3352337,-6.885283,0.48810726,2.1718676,-0.30940294
126415,-186.00946,116.12165,-6.352513,32.86697,-0.1754361,14.470511,1.9669551,2.9743783,3.4099014,2.5667698,0.29298815,2.241257,-5.1065006,-1.5789794,-4.8144484,-1.2324772,-0.4835611,0.54870796,-6.245804,-0.88472843
126416,-284.3966,145.68613,4.446606,47.777126,2.6957343,9.273462,8.089497,-0.99431545,2.635624,-13.571942,-1.7618177,0.67009324,-4.8863277,1.6742663,-5.2972918,-6.7443013,-5.092384,-9.425275,-10.113545,-6.6028447
126417,-339.86987,139.82611,8.829508,4.7501874,-15.614637,-9.39949,-3.981916,-5.313027,-6.085921,-6.8068814,0.33821756,0.22138958,-4.2613297,-4.186218,-5.62723,-8.392877,-8.9331045,-9.011194,-4.4870625,-3.762605
126425,-19.39125,91.52223,0.8401868,27.208094,7.3216286,11.333111,1.4193264,11.276833,2.601768,10.277656,-1.7058402,1.1745082,-3.612487,2.2245347,0.6727735,3.888069,-1.5175987,4.544857,1.7914355,1.0059974
126426,-25.02592,88.5888,3.9111798,23.629297,10.214668,6.407201,0.72498804,6.3719516,-2.9004714,3.473274,-3.9904711,1.5063798,-8.401063,-2.5427415,-9.32142,-5.164172,-7.4580417,-1.3418791,-6.568547,-3.0722647
126427,-40.1318,113.35934,14.464372,25.46823,-8.337641,4.1698556,-1.0170605,4.197285,-0.52888936,8.270894,-3.4705243,4.1625376,-6.919353,-0.40319028,-4.605902,-1.3550353,-3.9147327,0.69109136,-1.9555494,2.0518677
126428,29.596516,95.47038,12.296563,23.621773,9.271742,5.000428,-11.283738,3.4468224,-4.457142,3.5311906,-2.5950754,-0.5811404,-7.3013983,-1.1687715,-7.091483,-1.2689166,-6.3399415,-2.22368,-7.277456,-4.245851
126429,-97.42619,113.155754,22.672441,3.3776944,2.3658254,-9.784343,-8.321108,-6.8285418,-14.225552,-7.6805806,-4.430433,-2.2683814,-15.074907,-13.235961,-8.599885,-6.066131,0.660424,6.7306085,0.1550316,0.2108732
126430,-194.81445,84.10536,-5.8484097,7.179297,-6.084872,-3.8323278,-17.00821,-7.374407,-19.511152,-13.638943,-11.7767515,-6.610303,-14.720484,-9.629222,-17.14301,-15.1679945,-16.81657,-9.77037,-12.453986,-7.04553
126431,29.392492,93.651634,6.615069,31.139761,-3.4202425,12.344067,1.7711914,2.0880191,-2.3397698,6.769257,-5.2793045,2.919889,-3.8105514,0.4263379,-3.4585977,-0.27039093,-4.255283,1.8511951,-1.8673357,0.78426397
126455,-322.52075,159.39873,-5.8524256,41.06685,26.483538,6.4229403,8.56434,11.715839,2.2774832,-3.2749496,-7.6751585,-5.96425,-9.851375,-0.72298944,-3.6846888,0.27057874,-1.7636083,-7.3035436,-5.362774,-3.0743728
126489,-131.63216,103.47722,22.315002,14.3696165,7.2811365,1.3066014,-7.78925,0.46756583,-6.8866887,-3.6401699,-6.674782,-6.254439,-9.29763,-8.360304,-11.212746,-8.569148,-13.203893,-0.3473462,-12.832336,-9.27201
126490,-125.84532,89.07224,3.629565,10.017605,3.8901174,5.81754,-7.211272,-0.68917686,-13.784826,-9.456937,-11.531835,-9.317346,-13.121088,-9.211166,-12.742562,-10.1046505,-19.377514,-9.67195,-12.12837,-5.894946
126491,-115.064224,91.20365,10.810041,6.6217628,4.0398474,7.004263,-7.8344383,-0.4837015,-12.046878,-2.5261803,-9.5597105,-6.901083,-11.164373,-7.014566,-9.631705,-6.2561073,-8.081421,-3.1075394,-5.510932,-1.9239539
126505,-144.58078,98.29489,2.09059,22.402746,-0.60963565,3.3745575,-10.371225,2.5814273,-6.3328133,-1.1328969,-0.49694833,0.61757255,3.5153894,2.420994,-8.90225,-6.747705,-13.096087,-6.914197,-13.049628,-8.368867
126506,-80.49023,122.685394,-25.562555,46.76598,-12.28225,25.797691,13.067018,0.18838026,12.302947,-3.638774,7.890409,5.145649,2.0174353,6.603431,-2.9171696,4.717089,-3.1608822,6.9410315,-4.6995277,6.6954727
126507,-105.50704,156.0748,-69.467476,70.74112,-21.678291,14.475994,-3.7888856,-5.5226326,7.9814353,-15.731567,-8.365847,-5.5841675,-10.859112,-10.595518,-12.6584,-6.888342,-8.5056925,-0.99983585,-2.5132747,-2.1488123
126508,-505.58188,91.982895,5.513766,11.1746,-17.504461,15.388393,3.576858,-7.061023,9.643679,7.853272,-0.23106785,1.7079344,-13.239592,0.8142604,-2.576529,-6.897994,-8.654294,3.7237592,1.6692365,8.154078
126510,-387.29443,135.3561,35.673485,58.798237,40.904907,19.953787,13.463347,21.33054,11.080279,-0.9070207,1.8288106,4.980918,5.1479125,2.3474994,0.92445624,-5.4090033,-5.9025936,7.1561236,2.2265236,0.9137517
126512,-321.53387,215.87592,-23.59478,-20.510164,19.896551,16.592188,2.4299877,4.016424,14.523628,12.631977,2.4969997,-0.53314084,10.398332,6.133206,2.0568435,1.8461982,-3.2026017,5.820945,-0.66855514,-4.356677
126516,-65.665924,113.19776,21.496702,28.940926,13.48407,16.36629,7.141519,10.7351265,5.5022426,7.999133,2.422274,5.5271254,1.6395471,4.7578664,0.38324806,4.20816,0.15190162,3.269883,0.69242066,4.2031665
126519,-160.86359,134.29393,-8.783759,28.216118,2.2034044,13.774079,9.840724,17.337608,8.917339,10.681786,0.6252356,-1.3375424,-4.6753597,0.587034,-6.15844,-4.529445,-8.08525,-3.3891788,-0.68445987,4.9049196
126520,-328.5245,115.46537,19.692892,20.775661,12.896117,6.487469,-0.4120029,-2.6506548,-7.8004375,-10.019144,-11.550238,-11.043904,-14.506891,-12.800491,-11.9867,-10.836118,-5.602372,-7.339131,-9.29491,-4.329998
126521,-139.04205,121.96747,27.958916,19.340908,20.213667,19.816622,-1.3057543,14.335605,6.4265556,3.1847885,-4.3188915,8.586375,-3.3725688,-2.845925,-1.2970788,3.7984884,-5.318146,0.8385774,-5.328499,-1.0135875
126522,-57.567013,178.16809,-8.839033,18.684744,4.6402864,2.4103124,14.8886795,-12.841302,3.7092803,0.36304703,7.557839,-0.11583836,1.5138295,0.0450612,-1.1639267,1.8109485,-2.8310626,1.6191849,-1.9402642,4.218105
126550,-271.956,169.52997,-0.17109095,52.121925,12.221025,16.015276,-0.14206655,-3.382526,-12.624256,-7.986963,-14.981767,1.6008015,-0.38609686,-7.0637035,-9.2991495,-9.126963,-2.0456798,-9.2894,-9.5388565,-4.2055926
126557,-315.22934,229.95444,82.381996,13.71224,-16.940664,-21.336308,-9.029038,-3.2378879,-2.8259156,-7.384392,-9.265898,-9.068375,-11.650363,-11.874051,-11.50467,-11.8867445,-10.844765,-8.639482,-6.8287134,-5.5299354
126559,-259.36447,255.99231,36.206535,-2.1869807,15.905507,-8.7028675,-14.409604,-2.4210925,-3.80271,-5.1911855,-4.869937,-6.6886015,-5.76847,-7.2711725,-10.063827,-7.1826043,-5.9267974,-9.414577,-7.4958863,-1.6174375
126584,-20.195208,113.13634,1.0345892,27.73886,8.996349,11.401853,-1.9185113,7.6562967,-4.639918,2.2115734,-2.0694356,1.8807042,-5.5726895,-3.0617757,-6.746082,-2.6651776,-4.825384,2.0154579,-0.5938997,-0.7679732
126585,-76.76558,115.44806,-15.318158,36.332756,-0.8526535,3.572158,-8.103694,2.533259,-11.725122,1.3275744,-0.7210493,-3.2256532,-3.9538324,-4.6753993,-10.7353945,-2.9001625,-8.962394,-3.5357246,-2.1315093,-1.3204142
126586,-44.89877,107.26959,1.3053954,25.85248,9.11464,16.749119,-0.033959895,11.701681,-1.9652137,4.92949,1.6369219,4.999403,-1.7179811,3.7272818,1.2635745,4.702641,-4.5256515,-0.955615,-5.4790998,-0.7937173
126587,-121.73144,161.3734,17.091532,21.617838,3.6606615,7.9271474,-2.5403156,1.5362941,-9.617453,-1.5335844,-1.3607786,2.1103911,-1.4016685,4.149631,1.8718842,-4.7195024,-11.912448,-3.9009717,-7.1368103,-0.51083964
126588,-139.99579,189.19801,-28.156378,42.894276,-8.087468,8.35373,-8.809488,-2.8034496,-8.360512,-7.0818033,-3.1461434,-0.95774424,3.850657,-2.904672,-4.8378315,-6.3251424,-6.981437,-2.9279,-6.1841617,-2.5493293
126589,-137.41989,173.11075,-32.218777,10.3348465,8.029411,3.529498,-6.488642,-10.881425,-8.586147,-0.6437643,-3.0111737,-5.4700503,-10.049609,-3.500267,-3.7407885,-3.6739392,-4.1055694,-2.0688167,-8.150996,-6.533704
126598,-76.44171,138.21472,-6.4665837,16.262808,3.0880432,1.8160661,-8.523487,4.985903,-5.4691267,1.2356404,-6.654682,5.053894,-1.1631312,-6.021548,-7.282645,-10.398469,-15.581657,-4.036381,-4.7965426,1.504277
126600,-78.80874,113.6345,-35.788757,10.57757,-5.3293247,-1.0025867,3.3598256,14.64254,3.4643276,9.228361,-0.4627046,5.5155735,-8.446427,-6.2597194,-6.8223276,-3.1822393,-5.4248915,4.70454,6.6093903,9.121379
126601,-59.258,102.8761,29.332104,26.333916,11.438076,6.967367,2.6994197,11.543813,0.97588027,4.3964114,0.5574838,2.2577353,-6.2768817,-1.4373319,-3.487948,0.70024127,-2.0782588,2.3342216,-4.6123915,0.8430956
126602,-13.637847,103.966934,0.5587258,18.464804,8.123262,13.261827,0.77028674,6.7568126,-4.0006027,8.12724,-0.82547706,5.916026,-4.3465853,3.1310353,0.83355516,4.284936,-1.1865995,1.8773559,-5.4632154,0.23055305
126603,-67.71495,116.82352,-11.477639,25.21551,-2.210709,-1.4933428,-1.7758418,20.71531,-2.7981732,4.922598,1.3562695,5.6589904,-5.5087166,-5.1005125,-13.424535,-6.6152062,-9.509354,-1.2124041,-4.4793797,0.4813831
126605,-1.30397,99.67302,-10.133262,15.667247,3.5479581,10.750059,-3.173852,13.939856,1.7296647,5.449965,-0.7638599,6.1524496,-1.3152553,5.825599,1.7368858,3.875146,-5.3763523,-4.3642216,-8.85174,3.882743
126606,-40.80865,121.35721,22.615236,23.830845,5.400003,7.543538,6.6879745,20.012436,0.45965722,10.8343315,-0.27226263,10.865429,-2.4100893,8.132843,1.730506,1.3826667,-8.6166315,6.0063868,4.043818,3.9100897
126607,-6.239951,85.01211,3.9599738,29.64405,12.540775,7.979635,0.49958187,10.954916,-3.0581844,1.432886,-2.1233392,0.4696142,-12.382277,-7.310497,-9.850791,-1.9128189,-7.3548417,-1.3091094,-7.9132257,-7.2531447
126608,-73.11367,101.63829,14.907945,32.62723,15.466124,15.651479,3.895198,13.2299,0.46786186,3.8695643,-2.2862492,2.783068,-5.313373,0.24074918,-4.180678,-0.16606946,-4.7582355,2.7321334,-1.9167475,0.7550043
126646,-141.65552,105.861336,3.6591246,23.053942,-4.9868135,9.406897,2.2367659,15.26431,16.214848,13.505405,10.272639,11.61368,0.61673766,4.3558936,-0.05049601,5.8875084,2.3042643,5.4574485,6.0105042,11.444231
126666,2.3534832,73.02452,-17.902296,22.676605,2.073303,11.5233555,-2.5574796,9.0977745,-1.4806627,7.9228206,0.08417941,2.224658,0.37652007,1.1148443,-5.263433,2.6003282,0.7647454,1.1883761,-3.6476498,1.234967
126667,-9.084258,77.69398,1.374875,30.01277,6.1414785,13.584131,-1.929371,7.987653,0.75579727,4.908157,-2.4931803,0.64392924,-3.8414056,-0.37794563,-0.43879595,1.3545251,-2.7563846,-2.2890978,-6.6865005,-3.585664
126668,-22.33276,78.62207,-14.660252,30.46714,0.63869137,-10.4115305,4.0208793,13.06588,-6.387236,6.9669223,2.0260258,2.3267238,-1.5962168,-2.6751175,-7.855514,-0.5255859,-6.808199,-1.6626332,-4.1004834,-2.7626786
126669,-2.986674,88.77426,-6.507075,26.847832,9.467894,7.7908773,1.4327948,8.4485,-0.52874213,3.9601595,-2.3220775,1.5491551,-0.9671034,3.0697815,-1.8997705,3.0413775,1.5866754,-1.4415656,-8.30302,-1.6359667
126670,-8.301985,88.11242,-13.24354,27.34048,7.113606,6.8812943,-1.346647,9.115278,-2.6799028,4.453448,-1.6450996,-1.0921937,-3.1308088,1.0985794,-3.344077,4.0224457,0.6105089,-0.31136388,-6.8366294,-2.6838312
126671,24.890522,69.25389,-34.049686,30.280136,13.838845,-8.009347,-1.4795783,11.54009,-5.1945047,8.0375395,-6.9462867,2.0891788,-1.5977322,0.2850396,-5.560971,-0.44621515,-5.824716,0.77296364,0.09852814,0.4136101
126672,-2.3979409,76.44659,-16.226223,36.43476,4.364996,-16.109617,4.291489,18.269974,-9.612121,12.162577,3.4377437,4.0428643,0.9546144,0.46028483,-4.6978726,2.623177,-4.940612,0.15086216,-1.2802197,1.199072
126673,-83.22748,115.55067,-8.835252,21.936247,7.196143,-7.3975477,1.9398676,5.8409,-13.426414,1.7843393,-14.119203,-4.6720443,-7.85386,-0.3271415,-7.307786,-1.258825,-8.292311,-0.6871638,-6.526203,-1.0320997
126674,-90.19684,104.11579,11.115704,28.983816,0.2365785,2.2140253,2.7604358,4.7380595,-6.3509674,-0.83913547,-5.5576034,0.8887826,-5.180912,-3.2569382,-7.142568,0.28807017,-7.573806,-0.49065214,-4.3457975,-2.6565585
126675,2.3749795,68.91033,-13.1870775,35.65858,10.763879,-8.877559,4.5603786,15.626037,-8.939879,7.900605,-4.294705,3.5357175,-2.4311135,0.27397105,-6.5459323,2.829203,-2.7887585,2.1925116,1.3318923,1.9805353
126676,-148.73662,132.16435,7.2212634,31.985788,2.283196,-9.970528,-13.989917,-1.6798021,-10.291703,-11.06415,-14.115483,-9.045178,-13.098759,-7.4110885,-13.398158,-7.3677554,-9.465132,-7.3703413,-7.2417603,-3.6310241
126716,-428.37354,104.89163,52.022263,26.442427,18.768587,15.572234,6.9681087,0.1759209,-2.2129107,-3.6607535,-6.744854,-7.686919,-4.492264,-1.2031776,-1.7207366,-3.1089165,-3.0256097,-2.047739,-2.1964037,-4.249767
126717,-367.53552,127.75252,32.118137,27.4586,17.673061,12.059822,5.141663,4.4936175,1.4787719,-4.6032233,-11.750033,-12.763661,-11.107265,-10.359635,-12.299914,-10.310092,-6.5813413,-3.0043697,-2.832512,-2.8334148
126718,-253.30545,154.41656,14.579645,34.90097,18.00753,14.093183,5.758659,5.998558,2.7340617,-2.1379406,-7.9781003,-6.2524247,-4.7282343,-3.6406243,-8.301577,-7.547485,-4.191793,-0.5985028,-0.8112925,1.444037
126719,-342.9889,137.35403,44.177746,40.800808,22.125134,15.641371,5.2247267,-0.73163456,-5.9150662,-5.2076044,-4.516894,-2.438915,-1.5646601,-1.5262123,-4.0110226,-1.0580468,0.046163205,0.6456788,-0.18491845,-1.7438502
126720,-290.68536,143.23204,11.422381,34.37733,13.7147255,12.812234,5.0345893,3.9207764,-6.1731677,-5.270047,-7.72011,-6.0689116,-1.3938663,-0.8144817,-4.0788465,-0.5922666,-4.1588,-0.9243949,-1.2075943,3.2420502
126743,-119.63893,124.107765,17.523895,40.406258,7.100834,12.748962,1.7319949,8.512475,-1.5332613,0.6998017,-5.271555,-0.855617,-1.8208846,-1.7098359,-3.725484,1.1872898,-3.1012824,-0.430177,-4.8153586,2.714495
126746,-130.5985,102.5113,-0.36162338,29.474556,-3.3056324,6.3258643,-12.587679,1.0849617,-13.373858,-17.909399,-16.459635,-17.844059,-17.767908,-15.883881,-14.178277,-12.017543,-15.232289,-8.515737,-12.292869,-1.9135157
126747,-110.15004,122.017235,12.084504,33.663322,6.3298492,12.695674,-1.352698,0.082427226,-4.287694,-3.2209592,-9.939686,-1.4571023,-4.0605197,2.4408505,-4.8739676,-3.0227714,-3.1053,0.15784904,-9.349111,-6.715031
126748,-110.290504,116.26134,11.921134,50.930527,9.363789,18.013334,2.441742,9.218579,3.8784864,8.831983,-6.2122006,-1.3648903,-0.5324667,5.006255,-2.1983597,-1.7943547,-3.4805193,-0.5304938,-12.098786,-3.6000175
126749,-62.419655,115.29698,7.844435,35.896435,4.002392,14.164553,2.697311,6.567802,-2.1992447,5.3652425,-3.3517213,2.6059377,-3.4055867,-2.505693,-2.1680844,-0.15144931,-5.5983424,0.51203185,-4.024109,1.2537779
126773,-177.34875,131.57257,-46.87919,14.295408,-12.652671,7.720323,-2.3364537,3.46775,-4.7724376,1.9117466,-2.3133845,2.161743,-3.4389753,0.45082822,-3.2326827,1.0741546,-3.3971808,-0.9417249,-2.611401,-0.749503
126778,-165.10233,113.93837,-1.8087072,36.046574,6.284175,4.626994,9.454063,-7.4179516,1.4230207,-6.2415767,-10.567461,1.26098,-15.048733,-9.226089,-16.221804,-8.084534,-11.645903,-10.263246,-13.518845,-9.20222
126781,-190.61885,116.55742,-11.190435,26.387724,-2.7913327,2.9521966,1.3736639,-3.1605735,-6.8460846,-7.4774256,-8.60156,-0.9033437,-7.755618,-4.710294,-4.640293,-3.154964,-4.7568,-3.1889584,-15.782703,-11.771961
126782,-198.70631,105.915016,-2.9747584,24.91586,2.1858811,6.1703305,6.30488,-3.6001718,-2.1622598,-7.0577993,-11.532358,-2.6899266,-13.638979,-4.031393,-12.963886,-12.410931,-7.4840665,-7.126997,-12.68812,-9.911541
126786,-226.58092,126.65447,3.4923332,29.819847,2.020886,9.477628,3.9133477,-4.884084,-5.024355,-11.565936,-11.435237,-4.993359,-13.0032215,-11.771521,-17.397652,-11.236649,-8.632052,0.82234114,-8.354635,-10.155043
126789,-193.07175,113.62062,10.404582,29.34535,-5.7918897,5.0687413,-2.6443415,-7.414559,-9.92849,-8.756213,-13.336714,-3.3579476,-14.244203,-11.488548,-18.194925,-7.612542,-8.203799,0.16701782,-10.7101145,-9.996948
126790,-205.16652,117.24915,10.1568365,27.71565,5.762552,-0.7230185,4.5225368,-8.853233,-2.7861314,-11.843994,-11.139269,0.3867391,-8.545587,-2.2261393,-16.0342,-12.122376,-8.6768675,-5.501943,-16.35927,-13.57114
126882,-298.48846,160.24464,24.193203,28.53671,19.18969,11.695945,7.062808,6.4499016,2.9526298,0.94790614,-3.2697403,0.26573873,1.1243303,0.41671893,-3.0131521,-6.217309,-5.7949047,-3.7260554,-6.41631,-3.9151018
126883,-323.11612,165.25717,41.970715,26.027613,8.746026,6.609441,2.1537418,-4.389571,-4.916568,-2.6262383,-3.1039097,-2.5503557,-2.4263973,-1.4427806,4.2845845,5.5830393,0.42287412,0.10378299,0.75940996,-0.40364125
126884,-261.25192,156.40744,9.511912,30.440647,18.383108,7.6353874,8.454683,-7.6969075,-3.5781567,0.8966407,-8.968925,-0.35001457,-2.318443,-7.9379063,-2.889524,0.39284134,-5.5007377,-7.863127,-1.4142566,-2.4111698
126885,-276.1664,171.72502,-8.260033,30.360277,20.692467,5.4783945,3.7756443,-9.085442,-1.0516529,-0.73239774,-9.524207,-3.5156283,-5.8158054,-7.6914787,-2.9784782,-1.042397,-3.3565164,-4.2584434,1.2856904,0.8282258
126886,-320.35822,161.53305,18.307095,14.36674,11.472535,2.608496,-6.996691,-11.637129,-16.695309,-14.073808,-13.437241,-11.483342,-9.172665,-3.507605,0.8338159,1.786332,2.373417,6.0870204,5.0513577,2.6534243
126887,-226.2608,172.04137,5.7911224,21.308626,9.760488,6.735488,-0.7404681,-2.4754517,-1.3847576,-4.427301,-8.553336,-1.8166105,-4.655164,-5.612067,-2.306281,0.13258538,1.4597371,1.2706423,1.0396882,4.0539126
126899,-106.25617,65.07604,-0.29744005,21.480091,-22.37114,16.134085,-8.879154,-8.129765,-0.3077407,7.7999644,-0.8542435,2.493465,-0.5518828,7.638944,-5.15714,-8.553388,-3.5354028,7.1945305,-9.847343,11.338719
126900,-32.930607,74.93108,-4.977914,28.026815,20.11007,24.11169,-2.0957594,3.3286054,1.6937212,4.6762495,4.5583315,4.395577,-1.5724728,4.849757,0.70088375,3.40952,-1.7415385,0.23962969,-4.505782,-1.6570771
126944,17.358376,98.4139,-27.903078,28.801287,3.1351042,-0.44726795,-7.309279,5.445427,-8.108644,-2.1130476,-6.5508637,-2.4298453,-5.4367394,-2.5115025,-12.881051,-3.708069,-11.486665,-1.9540458,-5.0789347,-4.2205853
126979,-213.02449,180.47975,-44.165634,23.336897,-11.6298685,-14.233542,1.4828326,0.9777016,-2.2019916,4.902159,-9.748911,-7.143964,-0.098312944,1.336655,-2.65912,7.1147947,-2.2126632,-2.1967638,-4.9046984,2.9761987
127036,-322.1074,112.92997,-61.02445,23.618704,-11.329287,12.876824,-6.172653,1.1589141,-6.550283,-2.9980936,-17.766954,-19.511005,-9.274813,3.3968854,5.1105404,-0.7449859,3.7477138,-2.5818489,-7.2462797,-3.338891
127037,-259.7905,184.74959,-34.71249,25.42489,25.207594,-4.6440234,10.189117,12.25821,-0.2621651,-12.125064,-6.2980533,-9.438434,-14.371272,-1.1094184,15.311869,3.4378169,-15.6821165,1.1578826,-4.88947,-17.806728
127062,-109.11306,101.19164,11.774217,18.825762,3.5311942,4.898705,-2.5121171,6.657775,-11.3261795,2.5819926,-7.97493,-2.9429877,-6.16245,-4.1363697,-10.418933,-3.4570842,-12.446611,0.8649817,-6.996173,-4.6944327
127066,-180.60696,109.03736,16.613792,24.174026,6.2106347,16.361609,-0.34420288,6.660786,-12.622591,0.8186082,-1.074542,2.2551174,-6.4343534,-1.2319436,-7.3545003,-6.9685793,-13.425346,-1.0717762,-5.672691,-0.15103573
127155,-244.76907,100.70586,-5.4341726,49.836636,-5.690654,26.346815,-9.1228695,-7.5624638,-8.606838,-15.842881,-9.77352,-12.410182,-10.794492,-6.020934,-6.0652046,-3.9244356,-3.8137474,0.5912096,-0.34112805,-0.0132484585
127159,-60.478123,71.99936,9.712187,10.261699,7.0500755,12.479022,0.68225676,11.766117,4.0260377,6.911691,-2.195971,4.1047845,1.5138646,5.3509207,0.21506463,1.4210327,-8.402078,-0.90950286,-4.719947,0.49295652
127180,-78.35952,136.412,3.3765154,28.964285,13.739952,13.352551,8.60371,3.3446743,-1.3219465,2.0913258,-2.074399,0.13288043,-0.48123062,5.9394197,-4.0404024,-0.48204353,-1.1998618,-0.9241044,-3.4816406,3.688635
127181,-42.388676,92.80625,4.5436797,33.10685,9.664902,14.675061,0.059662316,11.409586,1.7792288,9.116855,-3.1711686,-1.3324083,-2.7087402,3.650379,-2.0248396,0.3279977,-6.792829,-0.57765925,-4.305168,-1.1259711
127182,-49.493073,100.16888,-13.138616,30.670301,5.587545,12.595049,-4.0139117,-1.1656505,-2.8666842,4.3129516,-7.799518,1.3062885,2.6722565,7.6697893,0.8367934,0.11369646,-7.227619,-1.5409979,-9.782377,-2.5768962
127183,-10.913142,119.253296,-27.894636,30.665264,5.5999947,4.6329064,-0.7871898,4.61527,-4.363953,0.83434945,-1.2180226,6.5716915,-0.7907878,2.536929,0.77625483,3.0838194,-8.208288,2.7548485,-2.745218,-3.947138
127184,-22.97152,118.52278,-4.1844087,30.570156,2.6521869,13.105572,-2.60096,1.683804,-0.38002044,1.4784033,-6.029931,2.5695,-3.1838248,1.4882967,-4.7603855,0.85082364,-5.7101803,-3.8552437,-8.655297,-0.16417691
127185,-83.27038,128.89684,-10.09847,39.394882,5.3229256,9.788686,-2.202168,10.384778,-1.3334109,-1.6828494,-3.4426162,8.580895,2.725032,5.2667007,-2.0682762,-1.0715262,-8.263189,-2.3312418,-3.1670551,-0.25371745
127186,-38.746788,126.08742,-34.33982,33.583477,7.186704,0.87289923,0.296932,2.444191,-2.32813,4.6446733,2.434359,5.1623096,1.279538,2.9920063,2.0504746,0.19028018,-5.2984686,8.340024,4.3991475,-1.1667886
127187,-50.598114,111.08431,-12.46731,38.11212,4.1725545,8.218461,-3.0634258,1.2721924,-5.0146127,3.2291298,-4.212772,-0.0077383453,-8.904298,3.775793,-3.849609,-4.999677,-9.203517,0.1132595,-5.0233793,-3.9040344
127188,-76.42084,144.83437,-49.079628,52.808804,-3.8295703,6.9414787,-2.186748,1.8394401,6.995305,4.7882032,11.546136,5.230358,-4.1340866,3.5128162,-2.9801075,3.447175,-6.042801,1.4464234,-6.8228555,-6.9792514
127189,-212.03743,115.03379,11.9267235,37.55484,11.530066,-11.599316,-4.7471814,-19.324945,-0.62519586,-12.773791,-15.079843,-10.254772,-11.694059,-8.181418,-18.029127,-6.0979195,-12.922662,-6.2148447,-11.670714,-10.5141115
127190,-150.70956,136.13402,-14.4169445,15.951249,31.62387,-5.7914524,-9.403286,-6.8143806,-18.39809,-3.130798,-13.922092,-6.7857995,-4.011324,-9.371497,-10.723134,-0.55766475,-15.590116,-1.6001894,-0.04651927,-2.5451534
127191,-59.603344,105.980774,5.7420735,31.518518,10.331467,6.2159863,-0.34065482,3.419613,-0.34114218,1.8755425,-5.09759,0.2046816,-1.7630028,1.318602,0.34743926,1.2847663,-4.1137834,1.6574247,-2.3881168,-1.4626119
127192,-175.31177,164.54555,-26.003206,25.179905,28.185772,-4.531968,-8.230073,-7.4125786,-19.481823,-12.169841,-18.838144,-11.94999,-14.9197645,-20.422417,-13.8877535,-3.0932512,-13.980046,-9.825474,-7.1938868,-12.756118
127193,-109.50219,123.37224,3.5213623,23.92993,7.202376,-6.1511364,-9.4860525,5.0946984,-18.609365,4.911431,-12.396482,-8.641812,-3.3653138,-7.12946,-3.2589555,2.6518385,-11.96278,-2.89204,-6.077921,0.5000666
127194,-86.055916,122.220566,-13.491044,14.0653305,15.62349,-14.144194,-16.002712,-6.978443,-14.211894,-1.1135163,-6.803624,1.626482,-7.083783,-8.527309,-9.348516,-2.7345524,-16.068413,-1.254868,-5.2012005,-2.4496806
127203,12.138359,94.42856,-3.8650665,33.784554,2.315377,8.523682,-3.4699466,3.2611394,-6.1222053,-3.9432044,-8.369782,-1.8206518,-3.7120306,-0.31673568,-4.3073907,-0.7027256,-6.801172,-1.0243224,-2.4036372,-2.0434613
127204,-27.976719,107.67133,3.1199358,26.348167,0.14663687,11.5523815,3.734968,4.585269,5.355793,5.095243,-1.8282244,0.6603081,-3.1942663,-0.0014871823,-0.4134873,1.820048,-5.8160105,2.3446603,-2.8764875,-1.1328775
127205,-57.961075,111.82194,-2.8208804,40.984848,14.961843,16.308987,4.0046425,-2.7262602,0.10534212,4.74912,-5.8134365,-4.3865557,-9.027138,-2.3771749,-2.5331554,2.109394,-3.2766304,-1.0162296,-4.434711,-3.0014453
127206,18.30826,93.34957,-19.743343,36.35719,3.6479368,4.1110234,-4.672668,10.850013,-0.42441776,1.3012937,-1.6210157,4.043823,-1.4772439,-0.21961042,-3.215259,2.7279675,-2.6633666,0.6442164,-2.5387573,-1.698807
